EMPLOYEE1,EMPLOYEE2,similarity
EMPLOYEES30-10968,EMPLOYEES70-2093,1.0
EMPLOYEES30-10969,EMPLOYEES70-3670,1.0
EMPLOYEES30-10970,EMPLOYEES70-6896,1.0
EMPLOYEES30-10971,EMPLOYEES30-11167,1.0
EMPLOYEES30-10972,EMPLOYEES70-10141,1.0
EMPLOYEES30-10973,EMPLOYEES30-11665,1.0
EMPLOYEES30-10974,EMPLOYEES70-6794,1.0
EMPLOYEES30-10975,EMPLOYEES70-242,1.0
EMPLOYEES30-10976,EMPLOYEES30-13885,1.0
EMPLOYEES30-10977,EMPLOYEES70-6517,1.0
EMPLOYEES30-10979,EMPLOYEES70-3477,1.0
EMPLOYEES30-10980,EMPLOYEES70-9309,1.0
EMPLOYEES30-10981,EMPLOYEES30-12757,1.0
EMPLOYEES30-10982,EMPLOYEES70-3004,1.0
EMPLOYEES30-10983,EMPLOYEES70-5020,1.0
EMPLOYEES30-10984,EMPLOYEES30-11388,1.0
EMPLOYEES30-10985,EMPLOYEES70-3395,1.0
EMPLOYEES30-10986,EMPLOYEES70-10391,1.0
EMPLOYEES30-10987,EMPLOYEES70-9989,1.0
EMPLOYEES30-10988,EMPLOYEES70-5165,1.0
EMPLOYEES30-10989,EMPLOYEES70-10233,1.0
EMPLOYEES30-10990,EMPLOYEES70-5099,1.0
EMPLOYEES30-10991,EMPLOYEES70-208,1.0
EMPLOYEES30-10992,EMPLOYEES70-10487,1.0
EMPLOYEES30-10993,EMPLOYEES70-9572,1.0
EMPLOYEES30-10994,EMPLOYEES30-10931,1.0
EMPLOYEES30-10995,EMPLOYEES70-2117,1.0
EMPLOYEES30-10996,EMPLOYEES70-4980,1.0
EMPLOYEES30-10997,EMPLOYEES70-3670,1.0
EMPLOYEES30-10998,EMPLOYEES30-12970,1.0
EMPLOYEES30-10999,EMPLOYEES30-11360,1.0
EMPLOYEES30-11000,EMPLOYEES30-14463,1.0
EMPLOYEES30-11001,EMPLOYEES70-5106,1.0
EMPLOYEES30-11002,EMPLOYEES70-4575,1.0
EMPLOYEES30-11004,EMPLOYEES70-9520,1.0
EMPLOYEES30-11005,EMPLOYEES70-1645,1.0
EMPLOYEES30-11006,EMPLOYEES70-8112,1.0
EMPLOYEES30-11007,EMPLOYEES70-9243,1.0
EMPLOYEES30-11008,EMPLOYEES30-14200,1.0
EMPLOYEES30-11009,EMPLOYEES30-10773,1.0
EMPLOYEES30-11010,EMPLOYEES70-5713,1.0
EMPLOYEES30-11011,EMPLOYEES70-6770,1.0
EMPLOYEES30-11012,EMPLOYEES30-11906,1.0
EMPLOYEES30-11013,EMPLOYEES70-9631,1.0
EMPLOYEES30-11014,EMPLOYEES70-8716,1.0
EMPLOYEES30-11015,EMPLOYEES70-6125,1.0
EMPLOYEES30-11016,EMPLOYEES70-9998,1.0
EMPLOYEES30-11017,EMPLOYEES70-7749,1.0
EMPLOYEES30-11018,EMPLOYEES70-4787,1.0
EMPLOYEES30-11019,EMPLOYEES30-11478,1.0
EMPLOYEES30-11020,EMPLOYEES70-9023,1.0
EMPLOYEES30-11021,EMPLOYEES70-9141,1.0
EMPLOYEES30-11022,EMPLOYEES70-5446,1.0
EMPLOYEES30-11023,EMPLOYEES70-9755,1.0
EMPLOYEES30-11024,EMPLOYEES70-6225,1.0
EMPLOYEES30-11025,EMPLOYEES70-6399,1.0
EMPLOYEES30-11026,EMPLOYEES70-5244,1.0
EMPLOYEES30-11027,EMPLOYEES70-9789,1.0
EMPLOYEES30-11028,EMPLOYEES70-7556,1.0
EMPLOYEES30-11029,EMPLOYEES70-9113,1.0
EMPLOYEES30-11030,EMPLOYEES70-7730,1.0
EMPLOYEES30-11031,EMPLOYEES70-407,1.0
EMPLOYEES30-11032,EMPLOYEES30-13646,1.0
EMPLOYEES30-11033,EMPLOYEES70-9980,1.0
EMPLOYEES30-11034,EMPLOYEES30-14784,1.0
EMPLOYEES30-11035,EMPLOYEES70-6738,1.0
EMPLOYEES30-11036,EMPLOYEES70-2566,1.0
EMPLOYEES30-11037,EMPLOYEES70-8618,1.0
EMPLOYEES30-11038,EMPLOYEES70-4172,1.0
EMPLOYEES30-11039,EMPLOYEES30-13390,1.0
EMPLOYEES30-11040,EMPLOYEES70-9724,1.0
EMPLOYEES30-11041,EMPLOYEES70-4668,1.0
EMPLOYEES30-11042,EMPLOYEES70-2397,1.0
EMPLOYEES30-11043,EMPLOYEES30-13741,1.0
EMPLOYEES30-11044,EMPLOYEES30-10793,1.0
EMPLOYEES30-11045,EMPLOYEES70-8464,1.0
EMPLOYEES30-11046,EMPLOYEES30-10900,1.0
EMPLOYEES30-11047,EMPLOYEES70-4923,1.0
EMPLOYEES30-11048,EMPLOYEES70-6669,1.0
EMPLOYEES30-11049,EMPLOYEES70-4042,1.0
EMPLOYEES30-11050,EMPLOYEES70-9439,1.0
EMPLOYEES30-11051,EMPLOYEES30-12978,1.0
EMPLOYEES30-11052,EMPLOYEES30-11400,1.0
EMPLOYEES30-11053,EMPLOYEES70-4541,1.0
EMPLOYEES30-11054,EMPLOYEES70-6591,1.0
EMPLOYEES30-11055,EMPLOYEES70-3265,1.0
EMPLOYEES30-11056,EMPLOYEES70-414,1.0
EMPLOYEES30-11057,EMPLOYEES70-814,1.0
EMPLOYEES30-11058,EMPLOYEES70-4436,1.0
EMPLOYEES30-11059,EMPLOYEES30-13712,1.0
EMPLOYEES30-11060,EMPLOYEES70-4842,1.0
EMPLOYEES30-11061,EMPLOYEES70-2515,1.0
EMPLOYEES30-11062,EMPLOYEES70-1549,1.0
EMPLOYEES30-11063,EMPLOYEES70-10043,1.0
EMPLOYEES30-11064,EMPLOYEES70-6218,1.0
EMPLOYEES30-11065,EMPLOYEES30-11864,1.0
EMPLOYEES30-11066,EMPLOYEES30-11133,1.0
EMPLOYEES30-11067,EMPLOYEES70-3303,1.0
EMPLOYEES30-11068,EMPLOYEES30-10810,1.0
EMPLOYEES30-11069,EMPLOYEES70-1565,1.0
EMPLOYEES30-11071,EMPLOYEES70-9789,1.0
EMPLOYEES30-11072,EMPLOYEES70-10462,1.0
EMPLOYEES30-11073,EMPLOYEES70-7864,1.0
EMPLOYEES30-11074,EMPLOYEES70-5106,1.0
EMPLOYEES30-11075,EMPLOYEES70-9094,1.0
EMPLOYEES30-11076,EMPLOYEES70-1394,1.0
EMPLOYEES30-11077,EMPLOYEES70-4300,1.0
EMPLOYEES30-11078,EMPLOYEES70-2073,1.0
EMPLOYEES30-11079,EMPLOYEES70-4386,1.0
EMPLOYEES30-11080,EMPLOYEES30-14587,1.0
EMPLOYEES30-11081,EMPLOYEES70-2418,1.0
EMPLOYEES30-11082,EMPLOYEES70-8260,1.0
EMPLOYEES30-11083,EMPLOYEES30-14733,1.0
EMPLOYEES30-11084,EMPLOYEES30-11564,1.0
EMPLOYEES30-11085,EMPLOYEES30-10915,1.0
EMPLOYEES30-11086,EMPLOYEES70-2089,1.0
EMPLOYEES30-11087,EMPLOYEES70-5122,1.0
EMPLOYEES30-11088,EMPLOYEES70-3992,1.0
EMPLOYEES30-11089,EMPLOYEES70-8163,1.0
EMPLOYEES30-11090,EMPLOYEES30-12670,1.0
EMPLOYEES30-11091,EMPLOYEES70-1009,1.0
EMPLOYEES30-11092,EMPLOYEES70-10013,1.0
EMPLOYEES30-11093,EMPLOYEES70-7328,1.0
EMPLOYEES30-11094,EMPLOYEES30-11056,1.0
EMPLOYEES30-11095,EMPLOYEES30-13564,1.0
EMPLOYEES30-11096,EMPLOYEES70-1001,1.0
EMPLOYEES30-11097,EMPLOYEES30-11049,1.0
EMPLOYEES30-11098,EMPLOYEES70-8210,1.0
EMPLOYEES30-11099,EMPLOYEES30-12951,1.0
EMPLOYEES30-11100,EMPLOYEES70-3093,1.0
EMPLOYEES30-11101,EMPLOYEES70-10062,1.0
EMPLOYEES30-11102,EMPLOYEES30-11726,1.0
EMPLOYEES30-11103,EMPLOYEES70-7606,1.0
EMPLOYEES30-11104,EMPLOYEES30-14754,1.0
EMPLOYEES30-11105,EMPLOYEES70-7119,1.0
EMPLOYEES30-11106,EMPLOYEES70-325,1.0
EMPLOYEES30-11107,EMPLOYEES70-8228,1.0
EMPLOYEES30-11108,EMPLOYEES70-8596,1.0
EMPLOYEES30-11109,EMPLOYEES70-3900,1.0
EMPLOYEES30-11110,EMPLOYEES70-7554,1.0
EMPLOYEES30-11111,EMPLOYEES30-12209,1.0
EMPLOYEES30-11112,EMPLOYEES70-4045,1.0
EMPLOYEES30-11113,EMPLOYEES70-7519,1.0
EMPLOYEES30-11114,EMPLOYEES70-525,1.0
EMPLOYEES30-11115,EMPLOYEES70-3915,1.0
EMPLOYEES30-11116,EMPLOYEES70-7873,1.0
EMPLOYEES30-11117,EMPLOYEES30-13371,1.0
EMPLOYEES30-11118,EMPLOYEES70-5217,1.0
EMPLOYEES30-11119,EMPLOYEES30-11269,1.0
EMPLOYEES30-11120,EMPLOYEES70-6034,1.0
EMPLOYEES30-11121,EMPLOYEES70-2693,1.0
EMPLOYEES30-11122,EMPLOYEES30-10655,1.0
EMPLOYEES30-11123,EMPLOYEES70-4079,1.0
EMPLOYEES30-11124,EMPLOYEES70-2989,1.0
EMPLOYEES30-11125,EMPLOYEES70-1359,1.0
EMPLOYEES30-11126,EMPLOYEES30-13803,1.0
EMPLOYEES30-11127,EMPLOYEES70-9497,1.0
EMPLOYEES30-11128,EMPLOYEES70-109,1.0
EMPLOYEES30-11129,EMPLOYEES70-4453,1.0
EMPLOYEES30-11130,EMPLOYEES30-10904,1.0
EMPLOYEES30-11131,EMPLOYEES70-2332,1.0
EMPLOYEES30-11132,EMPLOYEES70-2037,1.0
EMPLOYEES30-11133,EMPLOYEES30-11066,1.0
EMPLOYEES30-11134,EMPLOYEES30-10945,1.0
EMPLOYEES30-11135,EMPLOYEES70-8992,1.0
EMPLOYEES30-11136,EMPLOYEES70-2414,1.0
EMPLOYEES30-11137,EMPLOYEES30-11943,1.0
EMPLOYEES30-11138,EMPLOYEES70-2961,1.0
EMPLOYEES30-11139,EMPLOYEES70-3173,1.0
EMPLOYEES30-11140,EMPLOYEES30-10565,1.0
EMPLOYEES30-11141,EMPLOYEES70-10148,1.0
EMPLOYEES30-11142,EMPLOYEES70-9633,1.0
EMPLOYEES30-11143,EMPLOYEES70-10008,1.0
EMPLOYEES30-11144,EMPLOYEES70-7390,1.0
EMPLOYEES30-11145,EMPLOYEES70-3991,1.0
EMPLOYEES30-11146,EMPLOYEES70-2327,1.0
EMPLOYEES30-11147,EMPLOYEES70-5612,1.0
EMPLOYEES30-11148,EMPLOYEES70-2089,1.0
EMPLOYEES30-11149,EMPLOYEES70-3402,1.0
EMPLOYEES30-11150,EMPLOYEES70-5832,1.0
EMPLOYEES30-11151,EMPLOYEES70-2833,1.0
EMPLOYEES30-11152,EMPLOYEES70-5165,1.0
EMPLOYEES30-11153,EMPLOYEES70-6756,1.0
EMPLOYEES30-11154,EMPLOYEES30-14453,1.0
EMPLOYEES30-11155,EMPLOYEES70-2452,1.0
EMPLOYEES30-11156,EMPLOYEES70-8334,1.0
EMPLOYEES30-11157,EMPLOYEES30-12816,1.0
EMPLOYEES30-11158,EMPLOYEES70-10362,1.0
EMPLOYEES30-11159,EMPLOYEES70-4940,1.0
EMPLOYEES30-11160,EMPLOYEES70-8409,1.0
EMPLOYEES30-11161,EMPLOYEES30-11866,1.0
EMPLOYEES30-11162,EMPLOYEES70-7387,1.0
EMPLOYEES30-11163,EMPLOYEES70-2372,1.0
EMPLOYEES30-11164,EMPLOYEES30-14871,1.0
EMPLOYEES30-11165,EMPLOYEES70-1754,1.0
EMPLOYEES30-11166,EMPLOYEES70-3877,1.0
EMPLOYEES30-11167,EMPLOYEES70-8387,1.0
EMPLOYEES30-11168,EMPLOYEES30-11260,1.0
EMPLOYEES30-11169,EMPLOYEES70-3237,1.0
EMPLOYEES30-11170,EMPLOYEES70-6023,1.0
EMPLOYEES30-11171,EMPLOYEES70-5439,1.0
EMPLOYEES30-11172,EMPLOYEES30-11587,1.0
EMPLOYEES30-11173,EMPLOYEES70-7820,1.0
EMPLOYEES30-11174,EMPLOYEES30-13589,1.0
EMPLOYEES30-11175,EMPLOYEES70-5435,1.0
EMPLOYEES30-11176,EMPLOYEES70-6721,1.0
EMPLOYEES30-11177,EMPLOYEES70-8864,1.0
EMPLOYEES30-11178,EMPLOYEES70-4499,1.0
EMPLOYEES30-11179,EMPLOYEES70-8247,1.0
EMPLOYEES30-11180,EMPLOYEES70-8022,1.0
EMPLOYEES30-11181,EMPLOYEES30-14129,1.0
EMPLOYEES30-11182,EMPLOYEES30-14773,1.0
EMPLOYEES30-11183,EMPLOYEES70-9143,1.0
EMPLOYEES30-11184,EMPLOYEES30-13802,1.0
EMPLOYEES30-11185,EMPLOYEES70-4086,1.0
EMPLOYEES30-11186,EMPLOYEES30-13840,1.0
EMPLOYEES30-11187,EMPLOYEES70-6558,1.0
EMPLOYEES30-11188,EMPLOYEES30-13330,1.0
EMPLOYEES30-11189,EMPLOYEES30-13976,1.0
EMPLOYEES30-11190,EMPLOYEES70-7524,1.0
EMPLOYEES30-11191,EMPLOYEES30-14622,1.0
EMPLOYEES30-11192,EMPLOYEES70-406,1.0
EMPLOYEES30-11193,EMPLOYEES70-3016,1.0
EMPLOYEES30-11194,EMPLOYEES30-10783,1.0
EMPLOYEES30-11195,EMPLOYEES30-13250,1.0
EMPLOYEES30-11196,EMPLOYEES70-9704,1.0
EMPLOYEES30-11197,EMPLOYEES30-13491,1.0
EMPLOYEES30-11198,EMPLOYEES70-5426,1.0
EMPLOYEES30-11199,EMPLOYEES70-10027,1.0
EMPLOYEES30-11200,EMPLOYEES70-4107,1.0
EMPLOYEES30-11201,EMPLOYEES30-13555,1.0
EMPLOYEES30-11202,EMPLOYEES70-5281,1.0
EMPLOYEES30-11203,EMPLOYEES70-5214,1.0
EMPLOYEES30-11204,EMPLOYEES70-5582,1.0
EMPLOYEES30-11205,EMPLOYEES70-3974,1.0
EMPLOYEES30-11206,EMPLOYEES70-9925,1.0
EMPLOYEES30-11207,EMPLOYEES70-3588,1.0
EMPLOYEES30-11208,EMPLOYEES70-6152,1.0
EMPLOYEES30-11209,EMPLOYEES70-9538,1.0
EMPLOYEES30-11210,EMPLOYEES30-12700,1.0
EMPLOYEES30-11211,EMPLOYEES70-4402,1.0
EMPLOYEES30-11212,EMPLOYEES70-3506,1.0
EMPLOYEES30-11213,EMPLOYEES70-9916,1.0
EMPLOYEES30-11214,EMPLOYEES70-7460,1.0
EMPLOYEES30-11215,EMPLOYEES70-5598,1.0
EMPLOYEES30-11216,EMPLOYEES70-2829,1.0
EMPLOYEES30-11217,EMPLOYEES70-3119,1.0
EMPLOYEES30-11218,EMPLOYEES70-7708,1.0
EMPLOYEES30-11219,EMPLOYEES70-6659,1.0
EMPLOYEES30-11220,EMPLOYEES30-13956,1.0
EMPLOYEES30-11221,EMPLOYEES30-11690,1.0
EMPLOYEES30-11222,EMPLOYEES30-13765,1.0
EMPLOYEES30-11223,EMPLOYEES30-10741,1.0
EMPLOYEES30-11224,EMPLOYEES30-11213,1.0
EMPLOYEES30-11225,EMPLOYEES30-13053,1.0
EMPLOYEES30-11226,EMPLOYEES70-8043,1.0
EMPLOYEES30-11227,EMPLOYEES70-578,1.0
EMPLOYEES30-11228,EMPLOYEES70-8328,1.0
EMPLOYEES30-11229,EMPLOYEES70-9232,1.0
EMPLOYEES30-11230,EMPLOYEES70-6790,1.0
EMPLOYEES30-11231,EMPLOYEES70-4206,1.0
EMPLOYEES30-11232,EMPLOYEES70-707,1.0
EMPLOYEES30-11233,EMPLOYEES70-7477,1.0
EMPLOYEES30-11234,EMPLOYEES70-9726,1.0
EMPLOYEES30-11235,EMPLOYEES70-7111,1.0
EMPLOYEES30-11236,EMPLOYEES70-3795,1.0
EMPLOYEES30-11237,EMPLOYEES30-10552,1.0
EMPLOYEES30-11238,EMPLOYEES70-9669,1.0
EMPLOYEES30-11239,EMPLOYEES70-662,1.0
EMPLOYEES30-11240,EMPLOYEES30-11407,1.0
EMPLOYEES30-11241,EMPLOYEES70-7848,1.0
EMPLOYEES30-11242,EMPLOYEES70-9050,1.0
EMPLOYEES30-11243,EMPLOYEES70-5169,1.0
EMPLOYEES30-11244,EMPLOYEES70-8979,1.0
EMPLOYEES30-11245,EMPLOYEES70-9781,1.0
EMPLOYEES30-11246,EMPLOYEES30-13378,1.0
EMPLOYEES30-11247,EMPLOYEES70-9336,1.0
EMPLOYEES30-11248,EMPLOYEES70-1017,1.0
EMPLOYEES30-11249,EMPLOYEES70-1764,1.0
EMPLOYEES30-11250,EMPLOYEES70-6918,1.0
EMPLOYEES30-11251,EMPLOYEES70-8897,1.0
EMPLOYEES30-11252,EMPLOYEES70-1696,1.0
EMPLOYEES30-11253,EMPLOYEES70-9128,1.0
EMPLOYEES30-11254,EMPLOYEES30-10787,1.0
EMPLOYEES30-11255,EMPLOYEES70-4891,1.0
EMPLOYEES30-11256,EMPLOYEES30-13364,1.0
EMPLOYEES30-11257,EMPLOYEES30-14012,1.0
EMPLOYEES30-11258,EMPLOYEES70-6512,1.0
EMPLOYEES30-11259,EMPLOYEES70-3147,1.0
EMPLOYEES30-11260,EMPLOYEES30-11168,1.0
EMPLOYEES30-11261,EMPLOYEES70-3523,1.0
EMPLOYEES30-11262,EMPLOYEES70-2631,1.0
EMPLOYEES30-11263,EMPLOYEES70-6660,1.0
EMPLOYEES30-11264,EMPLOYEES70-3889,1.0
EMPLOYEES30-11265,EMPLOYEES70-4152,1.0
EMPLOYEES30-11266,EMPLOYEES30-10923,1.0
EMPLOYEES30-11267,EMPLOYEES70-7607,1.0
EMPLOYEES30-11268,EMPLOYEES30-11156,1.0
EMPLOYEES30-11269,EMPLOYEES70-4708,1.0
EMPLOYEES30-11270,EMPLOYEES70-7918,1.0
EMPLOYEES30-11271,EMPLOYEES70-5443,1.0
EMPLOYEES30-11272,EMPLOYEES70-8672,1.0
EMPLOYEES30-11273,EMPLOYEES70-9350,1.0
EMPLOYEES30-11274,EMPLOYEES70-9459,1.0
EMPLOYEES30-11275,EMPLOYEES70-352,1.0
EMPLOYEES30-11276,EMPLOYEES70-6670,1.0
EMPLOYEES30-11277,EMPLOYEES30-10589,1.0
EMPLOYEES30-11278,EMPLOYEES70-8210,1.0
EMPLOYEES30-11279,EMPLOYEES70-5932,1.0
EMPLOYEES30-11280,EMPLOYEES30-10645,1.0
EMPLOYEES30-11281,EMPLOYEES70-7606,1.0
EMPLOYEES30-11282,EMPLOYEES70-6727,1.0
EMPLOYEES30-11283,EMPLOYEES30-13779,1.0
EMPLOYEES30-11284,EMPLOYEES70-844,1.0
EMPLOYEES30-11285,EMPLOYEES70-8631,1.0
EMPLOYEES30-11286,EMPLOYEES70-10129,1.0
EMPLOYEES30-11287,EMPLOYEES70-5782,1.0
EMPLOYEES30-11288,EMPLOYEES70-8774,1.0
EMPLOYEES30-11289,EMPLOYEES70-7694,1.0
EMPLOYEES30-11290,EMPLOYEES70-7484,1.0
EMPLOYEES30-11291,EMPLOYEES30-13799,1.0
EMPLOYEES30-11292,EMPLOYEES70-10177,1.0
EMPLOYEES30-11293,EMPLOYEES70-3823,1.0
EMPLOYEES30-11294,EMPLOYEES70-6963,1.0
EMPLOYEES30-11295,EMPLOYEES70-3981,1.0
EMPLOYEES30-11296,EMPLOYEES30-11786,1.0
EMPLOYEES30-11297,EMPLOYEES70-3297,1.0
EMPLOYEES30-11298,EMPLOYEES70-1666,1.0
EMPLOYEES30-11299,EMPLOYEES70-3856,1.0
EMPLOYEES30-11300,EMPLOYEES30-10522,1.0
EMPLOYEES30-11301,EMPLOYEES70-1311,1.0
EMPLOYEES30-11302,EMPLOYEES70-8810,1.0
EMPLOYEES30-11303,EMPLOYEES70-3552,1.0
EMPLOYEES30-11304,EMPLOYEES70-10273,1.0
EMPLOYEES30-11305,EMPLOYEES70-3799,1.0
EMPLOYEES30-11306,EMPLOYEES70-5042,1.0
EMPLOYEES30-11308,EMPLOYEES70-6001,1.0
EMPLOYEES30-11309,EMPLOYEES70-2689,1.0
EMPLOYEES30-11310,EMPLOYEES70-2319,1.0
EMPLOYEES30-11311,EMPLOYEES70-5848,1.0
EMPLOYEES30-11312,EMPLOYEES70-8062,1.0
EMPLOYEES30-11313,EMPLOYEES70-7908,1.0
EMPLOYEES30-11314,EMPLOYEES30-13462,1.0
EMPLOYEES30-11315,EMPLOYEES70-10334,1.0
EMPLOYEES30-11316,EMPLOYEES70-6783,1.0
EMPLOYEES30-11317,EMPLOYEES30-10795,1.0
EMPLOYEES30-11318,EMPLOYEES70-4469,1.0
EMPLOYEES30-11319,EMPLOYEES70-7545,1.0
EMPLOYEES30-11320,EMPLOYEES70-5523,1.0
EMPLOYEES30-11321,EMPLOYEES30-14169,1.0
EMPLOYEES30-11322,EMPLOYEES70-6071,1.0
EMPLOYEES30-11323,EMPLOYEES70-1159,1.0
EMPLOYEES30-11324,EMPLOYEES70-2030,1.0
EMPLOYEES30-11325,EMPLOYEES70-3206,1.0
EMPLOYEES30-11326,EMPLOYEES70-3518,1.0
EMPLOYEES30-11327,EMPLOYEES70-1833,1.0
EMPLOYEES30-11328,EMPLOYEES70-4316,1.0
EMPLOYEES30-11329,EMPLOYEES70-6498,1.0
EMPLOYEES30-11330,EMPLOYEES70-2296,1.0
EMPLOYEES30-11331,EMPLOYEES70-4500,1.0
EMPLOYEES30-11332,EMPLOYEES30-11384,1.0
EMPLOYEES30-11333,EMPLOYEES30-11983,1.0
EMPLOYEES30-11334,EMPLOYEES70-3092,1.0
EMPLOYEES30-11335,EMPLOYEES70-6982,1.0
EMPLOYEES30-11336,EMPLOYEES70-7793,1.0
EMPLOYEES30-11337,EMPLOYEES30-14987,1.0
EMPLOYEES30-11338,EMPLOYEES30-13796,1.0
EMPLOYEES30-11339,EMPLOYEES70-6662,1.0
EMPLOYEES30-11340,EMPLOYEES30-13922,1.0
EMPLOYEES30-11341,EMPLOYEES30-11635,1.0
EMPLOYEES30-11342,EMPLOYEES30-13707,1.0
EMPLOYEES30-11343,EMPLOYEES70-3637,1.0
EMPLOYEES30-11344,EMPLOYEES70-2081,1.0
EMPLOYEES30-11345,EMPLOYEES30-11690,1.0
EMPLOYEES30-11346,EMPLOYEES70-5267,1.0
EMPLOYEES30-11347,EMPLOYEES70-9762,1.0
EMPLOYEES30-11348,EMPLOYEES30-13616,1.0
EMPLOYEES30-11349,EMPLOYEES70-2203,1.0
EMPLOYEES30-11350,EMPLOYEES30-10914,1.0
EMPLOYEES30-11351,EMPLOYEES30-11296,1.0
EMPLOYEES30-11352,EMPLOYEES70-4114,1.0
EMPLOYEES30-11353,EMPLOYEES30-13753,1.0
EMPLOYEES30-11354,EMPLOYEES30-14396,1.0
EMPLOYEES30-11355,EMPLOYEES30-10829,1.0
EMPLOYEES30-11356,EMPLOYEES70-7380,1.0
EMPLOYEES30-11357,EMPLOYEES30-14152,1.0
EMPLOYEES30-11358,EMPLOYEES70-4290,1.0
EMPLOYEES30-11359,EMPLOYEES30-13203,1.0
EMPLOYEES30-11360,EMPLOYEES70-8405,1.0
EMPLOYEES30-11361,EMPLOYEES70-6570,1.0
EMPLOYEES30-11362,EMPLOYEES70-1350,1.0
EMPLOYEES30-11363,EMPLOYEES30-12239,1.0
EMPLOYEES30-11364,EMPLOYEES70-9226,1.0
EMPLOYEES30-11365,EMPLOYEES70-2255,1.0
EMPLOYEES30-11366,EMPLOYEES70-8350,1.0
EMPLOYEES30-11367,EMPLOYEES70-7013,1.0
EMPLOYEES30-11368,EMPLOYEES70-229,1.0
EMPLOYEES30-11369,EMPLOYEES70-7506,1.0
EMPLOYEES30-11370,EMPLOYEES70-375,1.0
EMPLOYEES30-11371,EMPLOYEES70-5680,1.0
EMPLOYEES30-11372,EMPLOYEES70-8366,1.0
EMPLOYEES30-11373,EMPLOYEES70-4674,1.0
EMPLOYEES30-11374,EMPLOYEES70-1158,1.0
EMPLOYEES30-11375,EMPLOYEES30-10717,1.0
EMPLOYEES30-11376,EMPLOYEES70-7183,1.0
EMPLOYEES30-11377,EMPLOYEES70-3257,1.0
EMPLOYEES30-11378,EMPLOYEES70-4599,1.0
EMPLOYEES30-11379,EMPLOYEES70-4456,1.0
EMPLOYEES30-11380,EMPLOYEES70-3608,1.0
EMPLOYEES30-11381,EMPLOYEES70-2977,1.0
EMPLOYEES30-11382,EMPLOYEES30-14805,1.0
EMPLOYEES30-11383,EMPLOYEES70-8660,1.0
EMPLOYEES30-11384,EMPLOYEES30-11332,1.0
EMPLOYEES30-11385,EMPLOYEES70-1145,1.0
EMPLOYEES30-11386,EMPLOYEES30-10974,1.0
EMPLOYEES30-11387,EMPLOYEES70-8207,1.0
EMPLOYEES30-11388,EMPLOYEES30-14942,1.0
EMPLOYEES30-11389,EMPLOYEES70-8467,1.0
EMPLOYEES30-11390,EMPLOYEES70-6374,1.0
EMPLOYEES30-11391,EMPLOYEES70-5419,1.0
EMPLOYEES30-11392,EMPLOYEES70-641,1.0
EMPLOYEES30-11393,EMPLOYEES70-2042,1.0
EMPLOYEES30-11394,EMPLOYEES30-11144,1.0
EMPLOYEES30-11395,EMPLOYEES30-13606,1.0
EMPLOYEES30-11396,EMPLOYEES70-7308,1.0
EMPLOYEES30-11397,EMPLOYEES70-7002,1.0
EMPLOYEES30-11398,EMPLOYEES70-8420,1.0
EMPLOYEES30-11399,EMPLOYEES70-602,1.0
EMPLOYEES30-11400,EMPLOYEES70-2984,1.0
EMPLOYEES30-11401,EMPLOYEES70-8750,1.0
EMPLOYEES30-11402,EMPLOYEES70-10462,1.0
EMPLOYEES30-11403,EMPLOYEES70-4936,1.0
EMPLOYEES30-11404,EMPLOYEES30-10884,1.0
EMPLOYEES30-11405,EMPLOYEES70-8545,1.0
EMPLOYEES30-11406,EMPLOYEES30-11883,1.0
EMPLOYEES30-11407,EMPLOYEES30-11240,1.0
EMPLOYEES30-11408,EMPLOYEES70-4477,1.0
EMPLOYEES30-11409,EMPLOYEES30-11441,1.0
EMPLOYEES30-11410,EMPLOYEES30-12521,1.0
EMPLOYEES30-11411,EMPLOYEES70-9012,1.0
EMPLOYEES30-11412,EMPLOYEES70-7812,1.0
EMPLOYEES30-11413,EMPLOYEES70-3859,1.0
EMPLOYEES30-11414,EMPLOYEES70-7877,1.0
EMPLOYEES30-11415,EMPLOYEES70-5926,1.0
EMPLOYEES30-11416,EMPLOYEES70-3804,1.0
EMPLOYEES30-11417,EMPLOYEES70-6893,1.0
EMPLOYEES30-11418,EMPLOYEES30-10578,1.0
EMPLOYEES30-11419,EMPLOYEES70-7284,1.0
EMPLOYEES30-11420,EMPLOYEES70-2701,1.0
EMPLOYEES30-11421,EMPLOYEES70-4349,1.0
EMPLOYEES30-11422,EMPLOYEES30-14793,1.0
EMPLOYEES30-11423,EMPLOYEES70-10172,1.0
EMPLOYEES30-11424,EMPLOYEES70-2849,1.0
EMPLOYEES30-11425,EMPLOYEES70-4301,1.0
EMPLOYEES30-11426,EMPLOYEES70-6693,1.0
EMPLOYEES30-11427,EMPLOYEES70-757,1.0
EMPLOYEES30-11428,EMPLOYEES70-1673,1.0
EMPLOYEES30-11429,EMPLOYEES30-13889,1.0
EMPLOYEES30-11430,EMPLOYEES70-1375,1.0
EMPLOYEES30-11431,EMPLOYEES30-13594,1.0
EMPLOYEES30-11432,EMPLOYEES70-3734,1.0
EMPLOYEES30-11433,EMPLOYEES70-5039,1.0
EMPLOYEES30-11434,EMPLOYEES30-10608,1.0
EMPLOYEES30-11435,EMPLOYEES30-13531,1.0
EMPLOYEES30-11436,EMPLOYEES70-3059,1.0
EMPLOYEES30-11437,EMPLOYEES30-12543,1.0
