EMPLOYEE1,EMPLOYEE2,similarity
EMPLOYEES10487,EMPLOYEES3301,1.0
EMPLOYEES10488,EMPLOYEES8872,1.0
EMPLOYEES10489,EMPLOYEES9571,1.0
EMPLOYEES1049,EMPLOYEES3843,1.0
EMPLOYEES10490,EMPLOYEES10148,1.0
EMPLOYEES10491,EMPLOYEES5781,1.0
EMPLOYEES10492,EMPLOYEES138,1.0
EMPLOYEES10493,EMPLOYEES647,1.0
EMPLOYEES10494,EMPLOYEES5460,1.0
EMPLOYEES10495,EMPLOYEES2277,1.0
EMPLOYEES10496,EMPLOYEES4785,1.0
EMPLOYEES10497,EMPLOYEES11323,1.0
EMPLOYEES10498,EMPLOYEES3269,1.0
EMPLOYEES10499,EMPLOYEES3032,1.0
EMPLOYEES105,EMPLOYEES12354,1.0
EMPLOYEES1050,EMPLOYEES2349,1.0
EMPLOYEES10500,EMPLOYEES5099,1.0
EMPLOYEES10501,EMPLOYEES12953,1.0
EMPLOYEES10502,EMPLOYEES7463,1.0
EMPLOYEES10503,EMPLOYEES10760,1.0
EMPLOYEES10504,EMPLOYEES3421,1.0
EMPLOYEES10505,EMPLOYEES8439,1.0
EMPLOYEES10506,EMPLOYEES7559,1.0
EMPLOYEES10507,EMPLOYEES9039,1.0
EMPLOYEES10508,EMPLOYEES4513,1.0
EMPLOYEES10509,EMPLOYEES13306,1.0
EMPLOYEES1051,EMPLOYEES6806,1.0
EMPLOYEES10510,EMPLOYEES7204,1.0
EMPLOYEES10511,EMPLOYEES12325,1.0
EMPLOYEES10512,EMPLOYEES13480,1.0
EMPLOYEES10513,EMPLOYEES1127,1.0
EMPLOYEES10514,EMPLOYEES592,1.0
EMPLOYEES10515,EMPLOYEES9506,1.0
EMPLOYEES10516,EMPLOYEES11974,1.0
EMPLOYEES10517,EMPLOYEES11091,1.0
EMPLOYEES10518,EMPLOYEES12827,1.0
EMPLOYEES10519,EMPLOYEES5526,1.0
EMPLOYEES1052,EMPLOYEES611,1.0
EMPLOYEES10520,EMPLOYEES5506,1.0
EMPLOYEES10521,EMPLOYEES8891,1.0
EMPLOYEES10522,EMPLOYEES2396,1.0
EMPLOYEES10523,EMPLOYEES9152,1.0
EMPLOYEES10524,EMPLOYEES13910,1.0
EMPLOYEES10525,EMPLOYEES8699,1.0
EMPLOYEES10526,EMPLOYEES13924,1.0
EMPLOYEES10527,EMPLOYEES621,1.0
EMPLOYEES10528,EMPLOYEES9684,1.0
EMPLOYEES10529,EMPLOYEES8460,1.0
EMPLOYEES1053,EMPLOYEES12644,1.0
EMPLOYEES10530,EMPLOYEES2554,1.0
EMPLOYEES10531,EMPLOYEES11895,1.0
EMPLOYEES10532,EMPLOYEES5342,1.0
EMPLOYEES10533,EMPLOYEES11216,1.0
EMPLOYEES10534,EMPLOYEES14463,1.0
EMPLOYEES10535,EMPLOYEES13547,1.0
EMPLOYEES10536,EMPLOYEES8597,1.0
EMPLOYEES10537,EMPLOYEES4190,1.0
EMPLOYEES10538,EMPLOYEES14813,1.0
EMPLOYEES10539,EMPLOYEES3233,1.0
EMPLOYEES1054,EMPLOYEES14571,1.0
EMPLOYEES10540,EMPLOYEES11933,1.0
EMPLOYEES10541,EMPLOYEES10427,1.0
EMPLOYEES10542,EMPLOYEES9632,1.0
EMPLOYEES10543,EMPLOYEES5863,1.0
EMPLOYEES10544,EMPLOYEES11939,1.0
EMPLOYEES10545,EMPLOYEES7882,1.0
EMPLOYEES10546,EMPLOYEES6550,1.0
EMPLOYEES10547,EMPLOYEES8679,1.0
EMPLOYEES10548,EMPLOYEES8120,1.0
EMPLOYEES10549,EMPLOYEES8307,1.0
EMPLOYEES1055,EMPLOYEES838,1.0
EMPLOYEES10550,EMPLOYEES6344,1.0
EMPLOYEES10551,EMPLOYEES3735,1.0
EMPLOYEES10552,EMPLOYEES11237,1.0
EMPLOYEES10553,EMPLOYEES4735,1.0
EMPLOYEES10554,EMPLOYEES11796,1.0
EMPLOYEES10555,EMPLOYEES9008,1.0
EMPLOYEES10556,EMPLOYEES7138,1.0
EMPLOYEES10557,EMPLOYEES12162,1.0
EMPLOYEES10558,EMPLOYEES9787,1.0
EMPLOYEES10559,EMPLOYEES3948,1.0
EMPLOYEES1056,EMPLOYEES14827,1.0
EMPLOYEES10560,EMPLOYEES3194,1.0
EMPLOYEES10561,EMPLOYEES8413,1.0
EMPLOYEES10562,EMPLOYEES10297,1.0
EMPLOYEES10563,EMPLOYEES1197,1.0
EMPLOYEES10564,EMPLOYEES13597,1.0
EMPLOYEES10565,EMPLOYEES642,1.0
EMPLOYEES10566,EMPLOYEES894,1.0
EMPLOYEES10567,EMPLOYEES2451,1.0
EMPLOYEES10568,EMPLOYEES6220,1.0
EMPLOYEES10569,EMPLOYEES8214,1.0
EMPLOYEES1057,EMPLOYEES1518,1.0
EMPLOYEES10570,EMPLOYEES6302,1.0
EMPLOYEES10571,EMPLOYEES711,1.0
EMPLOYEES10572,EMPLOYEES2950,1.0
EMPLOYEES10573,EMPLOYEES13165,1.0
EMPLOYEES10574,EMPLOYEES1907,1.0
EMPLOYEES10575,EMPLOYEES10812,1.0
EMPLOYEES10576,EMPLOYEES8827,1.0
EMPLOYEES10577,EMPLOYEES10289,1.0
EMPLOYEES10578,EMPLOYEES11418,1.0
EMPLOYEES10579,EMPLOYEES3687,1.0
EMPLOYEES1058,EMPLOYEES12091,1.0
EMPLOYEES10580,EMPLOYEES5405,1.0
EMPLOYEES10581,EMPLOYEES11968,1.0
EMPLOYEES10582,EMPLOYEES13146,1.0
EMPLOYEES10583,EMPLOYEES11993,1.0
EMPLOYEES10584,EMPLOYEES1622,1.0
EMPLOYEES10585,EMPLOYEES10579,1.0
EMPLOYEES10586,EMPLOYEES2335,1.0
EMPLOYEES10587,EMPLOYEES12068,1.0
EMPLOYEES10588,EMPLOYEES573,1.0
EMPLOYEES10589,EMPLOYEES10339,1.0
EMPLOYEES1059,EMPLOYEES4104,1.0
EMPLOYEES10590,EMPLOYEES6586,1.0
EMPLOYEES10591,EMPLOYEES2233,1.0
EMPLOYEES10592,EMPLOYEES7557,1.0
EMPLOYEES10593,EMPLOYEES2108,1.0
EMPLOYEES10594,EMPLOYEES4125,1.0
EMPLOYEES10595,EMPLOYEES11320,1.0
EMPLOYEES10596,EMPLOYEES7547,1.0
EMPLOYEES10597,EMPLOYEES3972,1.0
EMPLOYEES10598,EMPLOYEES2570,1.0
EMPLOYEES10599,EMPLOYEES3624,1.0
EMPLOYEES1060,EMPLOYEES6710,1.0
EMPLOYEES10600,EMPLOYEES11931,1.0
EMPLOYEES10601,EMPLOYEES7885,1.0
EMPLOYEES10602,EMPLOYEES5521,1.0
EMPLOYEES10603,EMPLOYEES3741,1.0
EMPLOYEES10604,EMPLOYEES10129,1.0
EMPLOYEES10605,EMPLOYEES11969,1.0
EMPLOYEES10606,EMPLOYEES2038,1.0
EMPLOYEES10607,EMPLOYEES4667,1.0
EMPLOYEES10608,EMPLOYEES11434,1.0
EMPLOYEES10609,EMPLOYEES6750,1.0
EMPLOYEES1061,EMPLOYEES14660,1.0
EMPLOYEES10610,EMPLOYEES8301,1.0
EMPLOYEES10611,EMPLOYEES9564,1.0
EMPLOYEES10612,EMPLOYEES3251,1.0
EMPLOYEES10613,EMPLOYEES5895,1.0
EMPLOYEES10614,EMPLOYEES9463,1.0
EMPLOYEES10615,EMPLOYEES2760,1.0
EMPLOYEES10616,EMPLOYEES10988,1.0
EMPLOYEES10617,EMPLOYEES3335,1.0
EMPLOYEES10618,EMPLOYEES8456,1.0
EMPLOYEES10619,EMPLOYEES7189,1.0
EMPLOYEES10620,EMPLOYEES5383,1.0
EMPLOYEES10621,EMPLOYEES1692,1.0
EMPLOYEES10622,EMPLOYEES1450,1.0
EMPLOYEES10623,EMPLOYEES2717,1.0
EMPLOYEES10624,EMPLOYEES12985,1.0
EMPLOYEES10625,EMPLOYEES7313,1.0
EMPLOYEES10626,EMPLOYEES5399,1.0
EMPLOYEES10627,EMPLOYEES11836,1.0
EMPLOYEES10628,EMPLOYEES5947,1.0
EMPLOYEES10629,EMPLOYEES11585,1.0
EMPLOYEES1063,EMPLOYEES12434,1.0
EMPLOYEES10630,EMPLOYEES12243,1.0
EMPLOYEES10631,EMPLOYEES3008,1.0
EMPLOYEES10632,EMPLOYEES4366,1.0
EMPLOYEES10633,EMPLOYEES4912,1.0
EMPLOYEES10634,EMPLOYEES7870,1.0
EMPLOYEES10635,EMPLOYEES6797,1.0
EMPLOYEES10636,EMPLOYEES3729,1.0
EMPLOYEES10637,EMPLOYEES6209,1.0
EMPLOYEES10638,EMPLOYEES6168,1.0
EMPLOYEES10639,EMPLOYEES5051,1.0
EMPLOYEES1064,EMPLOYEES12,1.0
EMPLOYEES10640,EMPLOYEES4419,1.0
EMPLOYEES10641,EMPLOYEES61,1.0
EMPLOYEES10642,EMPLOYEES12853,1.0
EMPLOYEES10643,EMPLOYEES5881,1.0
EMPLOYEES10644,EMPLOYEES9959,1.0
EMPLOYEES10645,EMPLOYEES5951,1.0
EMPLOYEES10646,EMPLOYEES9030,1.0
EMPLOYEES10647,EMPLOYEES7385,1.0
EMPLOYEES10648,EMPLOYEES7237,1.0
EMPLOYEES10649,EMPLOYEES7266,1.0
EMPLOYEES1065,EMPLOYEES12406,1.0
EMPLOYEES10650,EMPLOYEES2471,1.0
EMPLOYEES10651,EMPLOYEES12862,1.0
EMPLOYEES10652,EMPLOYEES11143,1.0
EMPLOYEES10653,EMPLOYEES12488,1.0
EMPLOYEES10654,EMPLOYEES3832,1.0
EMPLOYEES10655,EMPLOYEES11122,1.0
EMPLOYEES10656,EMPLOYEES8161,1.0
EMPLOYEES10657,EMPLOYEES9175,1.0
EMPLOYEES10658,EMPLOYEES9332,1.0
EMPLOYEES10659,EMPLOYEES13762,1.0
EMPLOYEES1066,EMPLOYEES8958,1.0
EMPLOYEES10660,EMPLOYEES1725,1.0
EMPLOYEES10661,EMPLOYEES11004,1.0
EMPLOYEES10662,EMPLOYEES7478,1.0
EMPLOYEES10663,EMPLOYEES11187,1.0
EMPLOYEES10664,EMPLOYEES8419,1.0
EMPLOYEES10665,EMPLOYEES13317,1.0
EMPLOYEES10666,EMPLOYEES5727,1.0
EMPLOYEES10667,EMPLOYEES13939,1.0
EMPLOYEES10668,EMPLOYEES2355,1.0
EMPLOYEES10669,EMPLOYEES5377,1.0
EMPLOYEES1067,EMPLOYEES658,1.0
EMPLOYEES10670,EMPLOYEES6626,1.0
EMPLOYEES10671,EMPLOYEES2746,1.0
EMPLOYEES10672,EMPLOYEES318,1.0
EMPLOYEES10673,EMPLOYEES434,1.0
EMPLOYEES10674,EMPLOYEES8666,1.0
EMPLOYEES10675,EMPLOYEES5014,1.0
EMPLOYEES10676,EMPLOYEES12372,1.0
EMPLOYEES10677,EMPLOYEES2793,1.0
EMPLOYEES10678,EMPLOYEES9109,1.0
EMPLOYEES10679,EMPLOYEES13154,1.0
EMPLOYEES1068,EMPLOYEES12301,1.0
EMPLOYEES10680,EMPLOYEES13730,1.0
EMPLOYEES10681,EMPLOYEES2321,1.0
EMPLOYEES10682,EMPLOYEES3313,1.0
EMPLOYEES10683,EMPLOYEES4492,1.0
EMPLOYEES10684,EMPLOYEES9928,1.0
EMPLOYEES10685,EMPLOYEES14935,1.0
EMPLOYEES10686,EMPLOYEES11562,1.0
EMPLOYEES10687,EMPLOYEES6052,1.0
EMPLOYEES10688,EMPLOYEES5272,1.0
EMPLOYEES10689,EMPLOYEES11711,1.0
EMPLOYEES1069,EMPLOYEES12850,1.0
EMPLOYEES10690,EMPLOYEES4827,1.0
EMPLOYEES10691,EMPLOYEES12226,1.0
EMPLOYEES10692,EMPLOYEES3644,1.0
EMPLOYEES10693,EMPLOYEES3491,1.0
EMPLOYEES10694,EMPLOYEES10226,1.0
EMPLOYEES10695,EMPLOYEES2336,1.0
EMPLOYEES10696,EMPLOYEES13175,1.0
EMPLOYEES10697,EMPLOYEES289,1.0
EMPLOYEES10698,EMPLOYEES10844,1.0
EMPLOYEES10699,EMPLOYEES1550,1.0
EMPLOYEES107,EMPLOYEES9978,1.0
EMPLOYEES1070,EMPLOYEES664,1.0
EMPLOYEES10700,EMPLOYEES855,1.0
EMPLOYEES10701,EMPLOYEES6678,1.0
EMPLOYEES10702,EMPLOYEES13853,1.0
EMPLOYEES10703,EMPLOYEES8757,1.0
EMPLOYEES10704,EMPLOYEES5982,1.0
EMPLOYEES10705,EMPLOYEES4049,1.0
EMPLOYEES10706,EMPLOYEES8512,1.0
EMPLOYEES10707,EMPLOYEES13256,1.0
EMPLOYEES10708,EMPLOYEES7654,1.0
EMPLOYEES10709,EMPLOYEES11868,1.0
EMPLOYEES1071,EMPLOYEES5649,1.0
EMPLOYEES10710,EMPLOYEES2832,1.0
EMPLOYEES10711,EMPLOYEES14755,1.0
EMPLOYEES10712,EMPLOYEES4566,1.0
EMPLOYEES10713,EMPLOYEES8410,1.0
EMPLOYEES10714,EMPLOYEES9036,1.0
EMPLOYEES10715,EMPLOYEES4348,1.0
EMPLOYEES10716,EMPLOYEES11807,1.0
EMPLOYEES10717,EMPLOYEES8529,1.0
EMPLOYEES10718,EMPLOYEES8502,1.0
EMPLOYEES10719,EMPLOYEES8530,1.0
EMPLOYEES1072,EMPLOYEES7919,1.0
EMPLOYEES10720,EMPLOYEES11964,1.0
EMPLOYEES10721,EMPLOYEES3326,1.0
EMPLOYEES10722,EMPLOYEES5649,1.0
EMPLOYEES10723,EMPLOYEES3621,1.0
EMPLOYEES10724,EMPLOYEES3705,1.0
EMPLOYEES10725,EMPLOYEES9781,1.0
EMPLOYEES10726,EMPLOYEES7181,1.0
EMPLOYEES10727,EMPLOYEES2795,1.0
EMPLOYEES10728,EMPLOYEES11558,1.0
EMPLOYEES10729,EMPLOYEES4972,1.0
EMPLOYEES1073,EMPLOYEES6828,1.0
EMPLOYEES10730,EMPLOYEES9118,1.0
EMPLOYEES10731,EMPLOYEES2010,1.0
EMPLOYEES10732,EMPLOYEES14394,1.0
EMPLOYEES10734,EMPLOYEES10151,1.0
EMPLOYEES10735,EMPLOYEES13096,1.0
EMPLOYEES10736,EMPLOYEES2097,1.0
EMPLOYEES10737,EMPLOYEES10747,1.0
EMPLOYEES10738,EMPLOYEES7180,1.0
EMPLOYEES10739,EMPLOYEES2645,1.0
EMPLOYEES1074,EMPLOYEES12160,1.0
EMPLOYEES10740,EMPLOYEES9437,1.0
EMPLOYEES10741,EMPLOYEES4790,1.0
EMPLOYEES10742,EMPLOYEES13156,1.0
EMPLOYEES10743,EMPLOYEES2960,1.0
EMPLOYEES10744,EMPLOYEES7367,1.0
EMPLOYEES10745,EMPLOYEES4168,1.0
EMPLOYEES10746,EMPLOYEES5566,1.0
EMPLOYEES10747,EMPLOYEES10832,1.0
EMPLOYEES10748,EMPLOYEES2431,1.0
EMPLOYEES10749,EMPLOYEES12926,1.0
EMPLOYEES1075,EMPLOYEES8425,1.0
EMPLOYEES10750,EMPLOYEES2953,1.0
EMPLOYEES10751,EMPLOYEES10315,1.0
EMPLOYEES10752,EMPLOYEES5008,1.0
EMPLOYEES10753,EMPLOYEES2283,1.0
EMPLOYEES10754,EMPLOYEES8478,1.0
EMPLOYEES10755,EMPLOYEES7627,1.0
EMPLOYEES10756,EMPLOYEES11826,1.0
EMPLOYEES10757,EMPLOYEES2970,1.0
EMPLOYEES10758,EMPLOYEES11697,1.0
EMPLOYEES10759,EMPLOYEES10911,1.0
EMPLOYEES1076,EMPLOYEES1069,1.0
EMPLOYEES10760,EMPLOYEES10503,1.0
EMPLOYEES10761,EMPLOYEES13808,1.0
EMPLOYEES10762,EMPLOYEES5775,1.0
EMPLOYEES10763,EMPLOYEES4370,1.0
EMPLOYEES10765,EMPLOYEES13900,1.0
EMPLOYEES10766,EMPLOYEES6858,1.0
EMPLOYEES10767,EMPLOYEES8930,1.0
EMPLOYEES10768,EMPLOYEES6715,1.0
EMPLOYEES10769,EMPLOYEES13520,1.0
EMPLOYEES1077,EMPLOYEES14724,1.0
EMPLOYEES10770,EMPLOYEES6758,1.0
EMPLOYEES10771,EMPLOYEES4694,1.0
EMPLOYEES10772,EMPLOYEES11873,1.0
EMPLOYEES10773,EMPLOYEES8483,1.0
EMPLOYEES10774,EMPLOYEES4305,1.0
EMPLOYEES10775,EMPLOYEES4242,1.0
EMPLOYEES10776,EMPLOYEES8507,1.0
EMPLOYEES10777,EMPLOYEES2627,1.0
EMPLOYEES10778,EMPLOYEES9846,1.0
EMPLOYEES10779,EMPLOYEES11918,1.0
EMPLOYEES1078,EMPLOYEES9390,1.0
EMPLOYEES10780,EMPLOYEES5177,1.0
EMPLOYEES10781,EMPLOYEES1896,1.0
EMPLOYEES10782,EMPLOYEES834,1.0
EMPLOYEES10783,EMPLOYEES11194,1.0
EMPLOYEES10784,EMPLOYEES10857,1.0
EMPLOYEES10785,EMPLOYEES2842,1.0
EMPLOYEES10786,EMPLOYEES7254,1.0
EMPLOYEES10787,EMPLOYEES11254,1.0
EMPLOYEES10788,EMPLOYEES5819,1.0
EMPLOYEES10789,EMPLOYEES3109,1.0
EMPLOYEES1079,EMPLOYEES9622,1.0
EMPLOYEES10790,EMPLOYEES10419,1.0
EMPLOYEES10791,EMPLOYEES12132,1.0
EMPLOYEES10792,EMPLOYEES6014,1.0
EMPLOYEES10793,EMPLOYEES1542,1.0
EMPLOYEES10794,EMPLOYEES4192,1.0
EMPLOYEES10795,EMPLOYEES11317,1.0
EMPLOYEES10796,EMPLOYEES10204,1.0
EMPLOYEES10797,EMPLOYEES10274,1.0
EMPLOYEES10798,EMPLOYEES12572,1.0
EMPLOYEES10799,EMPLOYEES14094,1.0
EMPLOYEES108,EMPLOYEES982,1.0
EMPLOYEES1080,EMPLOYEES13240,1.0
EMPLOYEES10800,EMPLOYEES2222,1.0
EMPLOYEES10801,EMPLOYEES11036,1.0
EMPLOYEES10802,EMPLOYEES7905,1.0
EMPLOYEES10803,EMPLOYEES6358,1.0
EMPLOYEES10804,EMPLOYEES7645,1.0
EMPLOYEES10805,EMPLOYEES10494,1.0
EMPLOYEES10806,EMPLOYEES1120,1.0
EMPLOYEES10807,EMPLOYEES13224,1.0
EMPLOYEES10808,EMPLOYEES2992,1.0
EMPLOYEES10809,EMPLOYEES6166,1.0
EMPLOYEES1081,EMPLOYEES10424,1.0
EMPLOYEES10810,EMPLOYEES8064,1.0
EMPLOYEES10811,EMPLOYEES2633,1.0
EMPLOYEES10812,EMPLOYEES10575,1.0
EMPLOYEES10813,EMPLOYEES8304,1.0
EMPLOYEES10814,EMPLOYEES8923,1.0
EMPLOYEES10815,EMPLOYEES6903,1.0
EMPLOYEES10816,EMPLOYEES2712,1.0
EMPLOYEES10817,EMPLOYEES2279,1.0
EMPLOYEES10818,EMPLOYEES5192,1.0
EMPLOYEES10819,EMPLOYEES3222,1.0
EMPLOYEES1082,EMPLOYEES932,1.0
EMPLOYEES10820,EMPLOYEES7355,1.0
EMPLOYEES10821,EMPLOYEES8814,1.0
EMPLOYEES10822,EMPLOYEES3211,1.0
EMPLOYEES10823,EMPLOYEES11879,1.0
EMPLOYEES10824,EMPLOYEES4252,1.0
EMPLOYEES10825,EMPLOYEES4587,1.0
EMPLOYEES10826,EMPLOYEES9503,1.0
EMPLOYEES10827,EMPLOYEES14686,1.0
EMPLOYEES10828,EMPLOYEES9886,1.0
EMPLOYEES10829,EMPLOYEES11355,1.0
EMPLOYEES1083,EMPLOYEES5218,1.0
EMPLOYEES10830,EMPLOYEES5410,1.0
EMPLOYEES10831,EMPLOYEES13975,1.0
EMPLOYEES10832,EMPLOYEES10747,1.0
EMPLOYEES10833,EMPLOYEES2456,1.0
EMPLOYEES10834,EMPLOYEES11318,1.0
EMPLOYEES10835,EMPLOYEES6236,1.0
EMPLOYEES10836,EMPLOYEES14850,1.0
EMPLOYEES10837,EMPLOYEES3601,1.0
EMPLOYEES10838,EMPLOYEES11071,1.0
EMPLOYEES10839,EMPLOYEES5193,1.0
EMPLOYEES1084,EMPLOYEES8924,1.0
EMPLOYEES10840,EMPLOYEES3268,1.0
EMPLOYEES10841,EMPLOYEES3159,1.0
EMPLOYEES10842,EMPLOYEES9878,1.0
EMPLOYEES10843,EMPLOYEES8598,1.0
EMPLOYEES10844,EMPLOYEES10698,1.0
EMPLOYEES10845,EMPLOYEES2578,1.0
EMPLOYEES10846,EMPLOYEES13836,1.0
EMPLOYEES10847,EMPLOYEES3259,1.0
EMPLOYEES10848,EMPLOYEES12853,1.0
EMPLOYEES10849,EMPLOYEES3830,1.0
EMPLOYEES1085,EMPLOYEES5128,1.0
EMPLOYEES10850,EMPLOYEES13863,1.0
EMPLOYEES10851,EMPLOYEES3946,1.0
EMPLOYEES10852,EMPLOYEES3119,1.0
EMPLOYEES10853,EMPLOYEES1033,1.0
EMPLOYEES10854,EMPLOYEES2545,1.0
EMPLOYEES10855,EMPLOYEES9035,1.0
EMPLOYEES10856,EMPLOYEES1133,1.0
EMPLOYEES10857,EMPLOYEES230,1.0
EMPLOYEES10858,EMPLOYEES7033,1.0
EMPLOYEES10859,EMPLOYEES3430,1.0
EMPLOYEES1086,EMPLOYEES13638,1.0
EMPLOYEES10860,EMPLOYEES13242,1.0
EMPLOYEES10861,EMPLOYEES5782,1.0
EMPLOYEES10862,EMPLOYEES3203,1.0
EMPLOYEES10863,EMPLOYEES7723,1.0
EMPLOYEES10864,EMPLOYEES8520,1.0
EMPLOYEES10865,EMPLOYEES14907,1.0
EMPLOYEES10866,EMPLOYEES7712,1.0
EMPLOYEES10867,EMPLOYEES1722,1.0
EMPLOYEES10868,EMPLOYEES13275,1.0
EMPLOYEES10869,EMPLOYEES1954,1.0
EMPLOYEES1087,EMPLOYEES12100,1.0
EMPLOYEES10870,EMPLOYEES1653,1.0
EMPLOYEES10871,EMPLOYEES7981,1.0
EMPLOYEES10872,EMPLOYEES7640,1.0
EMPLOYEES10873,EMPLOYEES6293,1.0
EMPLOYEES10874,EMPLOYEES12898,1.0
EMPLOYEES10875,EMPLOYEES10346,1.0
EMPLOYEES10876,EMPLOYEES9720,1.0
EMPLOYEES10877,EMPLOYEES4347,1.0
EMPLOYEES10878,EMPLOYEES9472,1.0
EMPLOYEES10879,EMPLOYEES5293,1.0
EMPLOYEES1088,EMPLOYEES4243,1.0
EMPLOYEES10880,EMPLOYEES9799,1.0
EMPLOYEES10881,EMPLOYEES6864,1.0
EMPLOYEES10882,EMPLOYEES13075,1.0
EMPLOYEES10883,EMPLOYEES9952,1.0
EMPLOYEES10884,EMPLOYEES11404,1.0
EMPLOYEES10885,EMPLOYEES12946,1.0
EMPLOYEES10886,EMPLOYEES13544,1.0
EMPLOYEES10887,EMPLOYEES9743,1.0
EMPLOYEES10888,EMPLOYEES13411,1.0
EMPLOYEES10889,EMPLOYEES2825,1.0
EMPLOYEES1089,EMPLOYEES2751,1.0
EMPLOYEES10890,EMPLOYEES11847,1.0
EMPLOYEES10891,EMPLOYEES9032,1.0
EMPLOYEES10892,EMPLOYEES12464,1.0
EMPLOYEES10893,EMPLOYEES8423,1.0
EMPLOYEES10894,EMPLOYEES3694,1.0
EMPLOYEES10895,EMPLOYEES4357,1.0
EMPLOYEES10896,EMPLOYEES12525,1.0
EMPLOYEES10897,EMPLOYEES3567,1.0
EMPLOYEES10898,EMPLOYEES14846,1.0
EMPLOYEES10899,EMPLOYEES7784,1.0
EMPLOYEES109,EMPLOYEES11128,1.0
EMPLOYEES1090,EMPLOYEES14585,1.0
EMPLOYEES10900,EMPLOYEES11046,1.0
EMPLOYEES10901,EMPLOYEES8096,1.0
EMPLOYEES10902,EMPLOYEES8456,1.0
EMPLOYEES10903,EMPLOYEES14937,1.0
EMPLOYEES10904,EMPLOYEES11130,1.0
EMPLOYEES10905,EMPLOYEES4700,1.0
EMPLOYEES10906,EMPLOYEES10324,1.0
EMPLOYEES10907,EMPLOYEES8790,1.0
EMPLOYEES10908,EMPLOYEES13502,1.0
EMPLOYEES1091,EMPLOYEES14836,1.0
EMPLOYEES10910,EMPLOYEES6415,1.0
EMPLOYEES10911,EMPLOYEES6643,1.0
EMPLOYEES10912,EMPLOYEES1408,1.0
EMPLOYEES10913,EMPLOYEES13659,1.0
EMPLOYEES10914,EMPLOYEES11350,1.0
EMPLOYEES10915,EMPLOYEES11085,1.0
EMPLOYEES10916,EMPLOYEES10023,1.0
EMPLOYEES10917,EMPLOYEES6901,1.0
EMPLOYEES10918,EMPLOYEES10217,1.0
EMPLOYEES10919,EMPLOYEES11352,1.0
EMPLOYEES1092,EMPLOYEES12088,1.0
EMPLOYEES10920,EMPLOYEES10705,1.0
EMPLOYEES10921,EMPLOYEES2123,1.0
EMPLOYEES10922,EMPLOYEES8560,1.0
EMPLOYEES10923,EMPLOYEES11266,1.0
EMPLOYEES10924,EMPLOYEES4006,1.0
EMPLOYEES10925,EMPLOYEES2845,1.0
EMPLOYEES10926,EMPLOYEES12860,1.0
EMPLOYEES10927,EMPLOYEES2874,1.0
EMPLOYEES10928,EMPLOYEES6265,1.0
EMPLOYEES10929,EMPLOYEES3584,1.0
EMPLOYEES1093,EMPLOYEES6170,1.0
EMPLOYEES10930,EMPLOYEES7815,1.0
EMPLOYEES10931,EMPLOYEES5876,1.0
EMPLOYEES10932,EMPLOYEES6398,1.0
EMPLOYEES10933,EMPLOYEES6861,1.0
EMPLOYEES10934,EMPLOYEES3701,1.0
EMPLOYEES10935,EMPLOYEES1222,1.0
EMPLOYEES10936,EMPLOYEES8844,1.0
EMPLOYEES10937,EMPLOYEES7222,1.0
EMPLOYEES10938,EMPLOYEES11918,1.0
EMPLOYEES10939,EMPLOYEES6418,1.0
EMPLOYEES1094,EMPLOYEES1607,1.0
EMPLOYEES10940,EMPLOYEES5754,1.0
EMPLOYEES10941,EMPLOYEES4227,1.0
EMPLOYEES10942,EMPLOYEES4706,1.0
EMPLOYEES10943,EMPLOYEES10295,1.0
EMPLOYEES10944,EMPLOYEES9760,1.0
EMPLOYEES10945,EMPLOYEES7745,1.0
EMPLOYEES10946,EMPLOYEES5653,1.0
EMPLOYEES10947,EMPLOYEES6661,1.0
EMPLOYEES10948,EMPLOYEES7402,1.0
EMPLOYEES10949,EMPLOYEES2698,1.0
EMPLOYEES1095,EMPLOYEES1774,1.0
EMPLOYEES10950,EMPLOYEES13399,1.0
EMPLOYEES10951,EMPLOYEES12877,1.0
EMPLOYEES10952,EMPLOYEES13121,1.0
EMPLOYEES10953,EMPLOYEES12831,1.0
EMPLOYEES10954,EMPLOYEES7825,1.0
EMPLOYEES10955,EMPLOYEES5443,1.0
EMPLOYEES10956,EMPLOYEES2262,1.0
EMPLOYEES10957,EMPLOYEES8004,1.0
EMPLOYEES10958,EMPLOYEES417,1.0
EMPLOYEES10959,EMPLOYEES4425,1.0
EMPLOYEES1096,EMPLOYEES489,1.0
EMPLOYEES10960,EMPLOYEES14590,1.0
EMPLOYEES10961,EMPLOYEES8401,1.0
EMPLOYEES10962,EMPLOYEES12997,1.0
EMPLOYEES10963,EMPLOYEES11338,1.0
EMPLOYEES10964,EMPLOYEES8438,1.0
EMPLOYEES10965,EMPLOYEES6025,1.0
EMPLOYEES10966,EMPLOYEES10270,1.0
EMPLOYEES10967,EMPLOYEES254,1.0
EMPLOYEES10968,EMPLOYEES2093,1.0
EMPLOYEES10969,EMPLOYEES3670,1.0
EMPLOYEES1097,EMPLOYEES14267,1.0
EMPLOYEES10970,EMPLOYEES6896,1.0
EMPLOYEES10971,EMPLOYEES11167,1.0
EMPLOYEES10972,EMPLOYEES10141,1.0
EMPLOYEES10973,EMPLOYEES11665,1.0
EMPLOYEES10974,EMPLOYEES6794,1.0
EMPLOYEES10975,EMPLOYEES242,1.0
